,DT_reg,boardContent,vocCode,anpath,adcode,adcode_b
223,2021.7.22 0:00,허벅지람스 안쪽도 추가 시술할까 생각했는데 첨에 들었던 견적과 달라서 좀 당황스러웠습니다. 제가 이해를 잘못 했을수도 있지만 부분적으로 시술할때의 금액을 더 자세히 상담해 주셨어야 하지 않았나 싶어 아쉬웠습니다.,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
224,2021.7.22 0:00,"지방분해주사관리차원에서  맞을때  누워서대기할때  추워요
옷다벗고누워있으니 추운데    덮을것이 있었음합니다",불만,고객만족도조사(설문),환경기타,시설
225,2021.7.22 0:00,다 좋았는데 제가 뒤에 피부과 예약이 있었는데ㅜㅜ 상담을 너무 자세히하셔서(제가 아는 내용을 반복적으로 너무 풀어서 말씀하심..) 생각보다 너무 오래 상담해서 피부과 그냥 내일로 미뤘어요ㅜㅜㅜㅜㅜ 그치만 자세히해주셨고.. 강요도 별로 없었고.. 불필요한 시술이나 수술 강요 없었던것같아서 만족합니당??,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
226,2021.7.22 0:00,관리 받을수 없는 치료는 미리 공지가 되면 좋을것 같습니다,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
227,2021.7.22 0:00,"식사일기를 써도 실제 내가 먹은것만 쓰는건데 이런식으로 쓰면 실천지수를 
못준다는 원장님의 말이 많이 거슬리고, 안먹은것도 써야하나 라는 생각까지 들 
정도입니다. 식사일기 실천지수 1000점은 자동으로 적립되거나 매일 
쓴다는것에 의미를 두고 적립 해주셨으면 합니다.",불만,고객만족도조사(설문),직원 기타,직원
228,2021.7.22 0:00,"기기 오류가 있어서 멈춰서 시간이 딜레이 된 것이 불편했고, 접수대에서  바코드 찍고 안내없이 있다가 제가 뺀히 보니 환복하라고 하셔서 좀 당황스러웠어요
근데 그렇게 안내하신 분이 위에 접수로 있는 사진의 직원분은 아니에요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
229,2021.7.22 0:00,오늘방문시  어떤 시술이 있는지  좀 미리 구체적으로 알았으면좋겠습니다.충격외파 주사는 알았는데나머지는  몰랐거든요,불만,고객만족도조사(설문),직원 기타,직원
230,2021.7.22 0:00,"어제 방문해서 몸무게를 쟀는데 옷입고 재서 목표체중에서 0.2키로가 더 나가길래 관리실에 올라가서 옷을 벗고 다시 무게를 쟀는데 목표체중에 달성했어요! 
그런데 나의 차트 기록에는 옷입고 잰 기록밖에 안나옵니다.
최종기일(?) 까지 하루밖에 안남았는데 그거 기록 왜 안뜨나요?! 실천지수가 달린일이라 처리부탁드려요",불만,성공기(온),직원 기타,직원
231,2021.7.22 0:00,"긴장은 했지만 친절하게 응대 해 주셔서 편안한 마음으로
하고 왔어요
설문지 작성하면서 글씨가 잘 안보여 불편하네요
흐려서 쓰고도 안보이네요 ㅎ 오타나도 모를만큼요
* 원장님께 진료하고 했어야 했는데 충동적으로 질문하고 하게되었네요
만족스럽게 하고 왔서 10점 드립니다",불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
232,2021.7.22 0:00,시간내에 받을수있도록 노티해주시겠다고 했는데 전달이 안된건지 흉터카복시 때 담당자분이 전혀 모르시는 느낌이었어요ㅜㅜ...너무 오버되서 결국 못 받고 갔는데 신경써주시면 좋겠습니다ㅜ,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
233,2021.7.22 0:00,"항생제알러지 얘기를 계속 말씀드렸는데 끝내 저녁에 먹고 호흡곤란으로 응급실 실려갔다왔네요...
안그래도 아픈데 정말 너무 힘들었습니다",불만,고객만족도조사(설문),수술 기타,수술
238,2021.7.21 0:00,"수술 스케쥴을 잡을 때, 상담실장님께 다음 날 중요한 점심약속이 있다고 얘기했습니다. 실장님께선 수술 다음 날  약속에 지장 없을 거라고, 약속 전날 수술해도 괜찮다고 안내하신 부분이 도저히 이해가 안됩니다. 수술여부를 망설이는 환자를 잡으려고 하는 것도 아니고, 저는수술하기로 결정한 상태에서 스케쥴 조정하는 것이였습니다. 수술을 결정한 환자한테는 좀 더 정확한 안내가 필요할 것 같습니다. 선약된 중요한 약속을 취소하게 돼서 몹시 곤란해졌네요. 이 부분 빼고는 모든 서비스 만족합니다.",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
239,2021.7.21 0:00,"이름만 무한이지...대략 사이즈별 잡혀있는 보틀 수가 너무 확고해요...case-by-case인 만큼
무한!추출 잘 부탁드립니다",불만,성공기(온),시술 기타,시술
240,2021.7.21 0:00,데스크 친절해서 감사합니다. 근데 조금 응대가 서툴어서 ,불만,고객만족도조사(설문),직원 기타,직원
251,2021.7.21 0:00,"람스 후관리로 체외충격파 시술 받았습니다.
람스 후라 약하게 해주는거라며 했는데,  패키지로 받을 때보다 휠씬 더 미미해서 이 더위에 그 언거리를 다녀온 수고가 아까울 정도였습니다!
패키지로 받을 때의 20%정도?
강도는 물론 시간도 모두 맘에 들지 않는 후관리 서비스란 생각이 듭니다!  수고하세요^^",불만,고객만족도조사(설문),시술자 스킬부족,시술
252,2021.7.21 0:00,"13시 30분 진료가 대기가 있는 시간대면... 예약할때 미리 말씀을 해주셨으면 좋았을텐데요.
보통 예약때 바로바로 진행되서 불편함이 없었는데 오늘은 좀... 그랬어요.
알았으면 다음 일정을 좀 여유있게 잡았을텐데.

그리고 고객대기 로비에 쇼파요... 오염이 여기저기 심하던데 관리 좀요. ㅠ",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
253,2021.7.21 0:00,약을 그냥 한달치 지어주면 좋겠어요 아님 2주씩이라도 ㅜㅜ 코로나 사태때문에 어딜못가서 약을 못먹으니 불안해요,불만,성공기(온),약처방,시스템
254,2021.7.21 0:00,"접수와 시술빼곤
다른지점이랑 많이 비교되네요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
255,2021.7.21 0:00,"턱에 주사맞은거 한 포인트만 아파요 괜찮은건가요?
맞고난 직후에 용액이 조금 흐른 것 같았어요",불만,고객만족도조사(설문),"시술 후 멍, 통증 , 붓기 증상",시술
256,2021.7.21 0:00,"시술해주시는 쌤들이 부족해서 대기시간이 길었어요
세시예약인데. 도 많이기다려서. ~~살짝 기분별로였음",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
257,2021.7.21 0:00,"후관리 체충, 고주파 시간이 허벅지 면적에 비해 너무 짧은거같아요
 좀 풀리네 시원한가 싶으면 끝나서 너무아쉽...ㅠㅠ ",불만,성공기(온),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
264,2021.7.20 0:00,시슬 꼼꼼하고 친절한데 너무 꼼꼼하신듯.. 계속 닦으면 피가 멈추지않고 나올텐데 하나하나 다 닦아주셔서 시간이 꽤 걸림..,불만,고객만족도조사(설문),시술자 스킬부족,시술
280,2021.7.20 0:00,기기 고장으로 서비스를 받지못했네요 ㅠ 물론 다른 과리로 변경할 수 있겠지만 공지사항에 올려주시면 좋을듯 해요~,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
281,2021.7.20 0:00,"친절하고 다 좋은데 집도의샘 마무리가 제대로되지않아 맨정신으로 살꼬멧네여 흉때문에 한 처치인데 흉이 더질까봐 염려스럽습니다, 첫수술때도 이부위가 괴사처럼 변하고 진물나서 걱정많았는데.. 좀 지켜봐야 알겟지만 현재로선 염려스러워요 그외는 다 좋았어요~",불만,고객만족도조사(설문),직원 기타,직원
282,2021.7.20 0:00,관리받는거  다른지점에서도 가능할수있게  하면 좋겠어요.  ,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
283,2021.7.20 0:00,람스마지막관리후 추가 관리받으려구 상담받다가 기분상해 추가관리접수 안하고 돌아옴~첨부터 지금까지 너무 좋아는데 마지막에 좀 실망이네요~그런식으로 상담할거면 차라리 안받는게 좋았을걸 하는 후회가 드네요,불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
284,2021.7.20 0:00,시술시간이 너무길어요,불만,고객만족도조사(설문),시술 기타,시술
285,2021.7.20 0:00,관리실 조명이 너무 밝아서 누워있을때 눈부셔요ㅠㅠ 조명가림막 잇으면 좋을구같아요,불만,고객만족도조사(설문),환경기타,시설
286,2021.7.20 0:00,수건 자주 교체 바랍니다,불만,성공기(온),"청결,비위생",시설
287,2021.7.20 0:00,체어? 침대가 너무 불편해요 ㅠ 헤드쪽 구멍을 뚫어놓던가 하셨음 좋겠네용 ,불만,고객만족도조사(설문),"시설 부족,불편(가운, 슬리퍼, 기타 용품등)",시설
288,2021.7.20 0:00,"
체지방분해약  처방 받으면 도움이 된다고 해서 의사분과 면담했는데, 병력, 목표체중 물어본 게 다라서 부작용은 없냐고 질문드렸습니다. 카페인이나 음주 연관 말씀하시고  소염진통제와 같은 느낌이 들게 잠깐 얘기해주셨습니다.
비염  있을 때 쓰는 약이라고 하셨습니다. 
(이정도는 약사분께 들어도 되는 내용이라고 생각합니다.)

도대체, 왜 ,  감기약으로 쓰이는 약이 체지방을 분해한다는 것인지 설명해주셔야 하는 것 아닙니까? 
딱딱하게 ,질문 더있냐고 물어보는 말씀이 ,뭐가 궁금할 게 더 있냐는 말로 들렸습니다.

지방 많아서 찾아 간 병원입니다. 속상하고 예민하고 부끄러운 시간입니다.  차라리 시술하시는 간호조무사선생님들께 설명듣고 처방받는 것이 훨씬 낫겠다 생각했습니다. 그분들은 모두 말한마디 한마디 조심하시고  자세히 설명해주시거든요..",불만,홈페이지,"응대 태도(불친절, 무관심등)",직원
289,2021.7.20 0:00,아직 바본이 많이 남아서 후관리가 더 필요해요 ㅠ,불만,고객만족도조사(설문),"수술 후 부작용문의(뭉침, 착색,흉터)",수술
290,2021.7.20 0:00,"예약할때 지방흡입에 관하여 상담받고 싶다고 예약을 잡았었고 병원에 들어가서 설문조사를 할 때에도 지방흡입에 대해 상담받고 싶다고 체크했는데 상담해주시는 분은 처음부터 람스에 대한 이야기를 꺼내셨습니다 미리 상담하는 환자에 대한 정보를 보지않고 들어오신 것 같아 너무 불편했습니다
그리고 제가 궁금한 점에 대해 다시 물어볼때 한숨을 내쉬면서 이야기하시고 질문을 했는데도 제 말을 끊고 이야기를 이어나가셔서 기분이 안좋았습니다",불만,고객만족도조사(설문),"상담 불만(내용부족, 강요등)",직원
291,2021.7.20 0:00,의사선생님 께서는 너무 형식적인 느낌이라 그랬어요,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
292,2021.7.20 0:00,시술후 후관리릉  받을수 있는날짜를 정확하게 안내 해주셨으면 좋겠습니다,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
307,2021.7.19 0:00,팔사이즈는 줄었다는데 사진결과 변함없음!,불만,홈페이지,"시술 후 결과 불만족,요요",시술
308,2021.7.19 0:00,탈의실이 많이더운것빼곤갠츈해요,불만,고객만족도조사(설문),환경기타,시설
309,2021.7.19 0:00,조금 더운거 빼곤 좋았습니다^^,불만,고객만족도조사(설문),환경기타,시설
310,2021.7.19 0:00,"표정이 너무어두우셔서 친절하게 대하셨으면 좋겠어요~~ 
사이즈 재실까 너무 꽉쪼이게 하셔서 불편했어요",불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
311,2021.7.19 0:00,시술 도와주신분 얼마 안된것 같아보여요,불만,고객만족도조사(설문),시술자 스킬부족,시술
312,2021.7.19 0:00,"상담부터 시술까지 한시간정도 걸리는같은데
너무 오래걸리는게 단점인거같습니다 시간을단축시킬수있는 방법개선이좀  필요해보입니다",불만,고객만족도조사(설문),"대기 불만(대기시간, 대기공간 등)",대기
313,2021.7.19 0:00,접수해주시는 분이 다른 분이셨어요~ 업데이트가 안 되는 건지...? 이 주째 안 바뀌길래 남깁니다.,불만,고객만족도조사(설문),"기타(이벤트, 비용불만, 예약제 불만, 메일 오류등)",기타
314,2021.7.19 0:00,"메조주사 집중부위 여쭤보셔서 옆구리라고했는데 골반,등아래래위주로 계속 들어가서 그쪽부위에 살이 없어서 콤플랙스인데 매우 속상합니다 그 전 시술 받앗을때는 만족스러�m어요",불만,고객만족도조사(설문),시술자 스킬부족,시술
315,2021.7.19 0:00,"실천점수가 시술, 수술 다 따로 돈내고 하는데 중복이 안되는점과 그걸 직원들도 헷갈려하고 잘못안내하고 그로인해 더운데 여러번 방문하게되는 불상사가 없길 바랍니다.",불만,성공기(온),"상담 불만(내용부족, 강요등)",직원
316,2021.7.19 0:00,기계 선 지나갈때 말씀해주셨음졸겠고 너무 몸 바로위에 툭 올려놓던데 불편했어요,불만,고객만족도조사(설문),"응대 태도(불친절, 무관심등)",직원
